#,Age,City,College,Conference,Division,Exp.,Ht.,Name,Pos.,Team,Team Logo,Team Roster,Wt.
64,25,"Baltimore, MD",Penn State,AFC,AFC-North,4,6-3,"Urschel, John",G/C,Ravens,https://cpt.azureedge.net/NFLTeamImages/ravenss.png,http://www.baltimoreravens.com/team/roster.html,300
64,25,"East Rutherford, NJ",West Texas A&M,AFC,AFC-East,1,6-3,"Watts, Craig",OL,Jets,https://cpt.azureedge.net/NFLTeamImages/jets.png,http://www.newyorkjets.com/team/roster.html,335
64,25,"Green Bay, WI",Central Florida,NFC,NFC-North,1,6-3,"McCray, Justin",G,Packers,https://cpt.azureedge.net/NFLTeamImages/packers.png,http://www.packers.com/team/players.html,317
64,25,"St. Louis, MO",Iowa,NFC,NFC-West,3,6-6,"Donnal, Andrew",T,Rams,https://cpt.azureedge.net/NFLTeamImages/rams.png,http://www.therams.com/team/roster.html,310
65,25,"Foxboro, MA",Arizona State,AFC,AFC-East,2,6-4,"Douglas, Jamil",OL,Patriots,https://cpt.azureedge.net/NFLTeamImages/patriots.png,http://www.patriots.com/team/roster,308
65,25,"Houston, TX",Toledo,AFC,AFC-South,2,6-4,"Mancz, Greg",C,Texans,https://cpt.azureedge.net/NFLTeamImages/texans.png,http://www.houstontexans.com/team/roster.html,310
65,25,"Indianapolis, IN",Buffalo,AFC,AFC-South,2,6-5,"Sokoli, Kristjan",DE,Colts,https://cpt.azureedge.net/NFLTeamImages/colts.png,http://www.colts.com/team/roster.html,300
65,25,"Jacksonville, FK",Miami (Fla.),AFC,AFC-South,4,6-6,"Linder, Brandon",OL,Jaguars,https://cpt.azureedge.net/NFLTeamImages/jaguars.png,http://www.jaguars.com/team/roster.html,315
65,25,"Pittsburg, PA",Mississippi,AFC,AFC-North,1,6-3,"Hooks, Lavon",DE,Steelers,https://cpt.azureedge.net/NFLTeamImages/steelers.png,http://www.steelers.com/team/roster.html,312
66,25,"Atlanta, GA",USC,NFC,NFC-South,2,6-6,"Graf, Kevin",OL,Falcons,https://cpt.azureedge.net/NFLTeamImages/falcons.png,http://www.atlantafalcons.com/team/player-roster.html,309
66,25,"Buffalo, NY",Miami (FL),AFC,AFC-East,4,6-7,"Henderson, Seantrel",T,Bills,https://cpt.azureedge.net/NFLTeamImages/bills.png,http://www.buffalobills.com/team/roster.html,331
66,25,"Oakland, CA",Mississippi State,AFC,AFC-West,4,6-3,"Jackson, Gabe",G,Raiders,https://cpt.azureedge.net/NFLTeamImages/raiders.png,http://www.raiders.com/team/roster.html,336
67,25,"Baltimore, MD",Colorado,AFC,AFC-North,2,6-6,"Nembot, Stephane",T,Ravens,https://cpt.azureedge.net/NFLTeamImages/ravenss.png,http://www.baltimoreravens.com/team/roster.html,320
67,25,"Dallas, TX",Eastern Washington,NFC,NFC-East,1,6-6,"DeBord, Clay",T,Cowboys,https://cpt.azureedge.net/NFLTeamImages/cowboys.png,http://www.dallascowboys.com/team/roster,305
67,25,"Detroit, MI",LSU,NFC,NFC-North,3,6-2,"Ferguson, Ego",DT,Lions,https://cpt.azureedge.net/NFLTeamImages/lions.png,http://www.detroitlions.com/team/roster.html,300
67,25,"East Rutherford, NJ",Kent State,AFC,AFC-East,5,6-4,"Winters, Brian",G,Jets,https://cpt.azureedge.net/NFLTeamImages/jets.png,http://www.newyorkjets.com/team/roster.html,320
67,25,"Minneapolis , MN",Toledo,NFC,NFC-North,2,6-5,"Kerin, Zac",G,Vikings,https://cpt.azureedge.net/NFLTeamImages/vikings.png,http://www.vikings.com/team/roster.html,305
67,25,"Nashville, TN",West Virginia,AFC,AFC-South,3,6-4,"Spain, Quinton",G,Titans,https://cpt.azureedge.net/NFLTeamImages/titans.png,http://www.titansonline.com/team/roster.html,330
67,25,"New Orleans, LA",Kentucky,NFC,NFC-South,5,6-3,"Warford, Larry",G,Saints,https://cpt.azureedge.net/NFLTeamImages/saints.png,http://www.neworleanssaints.com/team/roster.html,317
